GalaxyId,e1,e2
162,-0.502268,0.0115216
163,0.345096,-0.553156
164,-0.239989,0.0247379
165,-0.488201,-0.115798
166,0.544505,0.135735
167,-0.00958554,-0.381251
168,0.282068,-0.185145
169,0.127049,0.320889
170,0.0708960,0.538273
171,-0.283567,-0.101116
172,0.287091,0.302138
173,-0.193681,-0.305259
174,-0.478595,-0.0156587
175,-0.137534,0.00740173
176,0.0883005,-0.264734
177,0.138139,0.136104
178,0.00666152,-0.311676
179,-0.431843,-0.435230
180,0.0183013,-0.242644
181,0.174214,-0.278399
182,-0.0564814,-0.252311
183,0.466141,-0.436126
184,0.0666823,-0.0146174
185,0.0444331,0.384414
186,-0.236035,0.462872
187,-0.245825,-0.0524228
188,0.281453,-0.229701
189,0.0926362,-0.232521
190,-0.0845683,-0.184173
191,0.112278,-0.0174959
192,-0.166622,0.232579
193,0.0901236,-0.0158790
194,-0.0188572,-0.320174
195,-0.391466,-0.138748
196,0.221113,-0.116256
197,-0.129513,-0.251100
198,0.291988,0.645343
199,-0.199015,0.219694
200,0.0468296,0.146639
201,-0.114655,0.141541
202,0.497246,0.273432
203,-0.159256,0.102276
204,-0.0849622,0.184178
205,-0.194647,-0.0393387
206,-0.176129,0.394192
207,0.142577,0.300437
208,-0.0919093,0.144552
209,0.00987305,-0.0286615
210,-0.0871863,-0.113177
211,0.0603304,-0.148941
212,0.116425,-0.325235
213,-0.0339890,-0.0581819
214,0.0768489,-0.0357645
215,-0.355447,0.306188
216,0.198502,-0.204726
217,-0.305572,0.282554
218,0.244628,0.0382123
219,0.0520376,-0.212805
220,-0.0809286,0.0509478
221,-0.148494,0.453334
222,0.131487,-0.0159592
223,-0.440952,-0.242689
224,0.287074,0.204569
225,0.124507,-0.409646
226,0.160311,-0.429997
227,0.115641,0.145882
228,-0.785044,0.0208920
229,-0.111259,-0.398301
230,0.316152,-0.0577547
231,0.361412,0.00252249
232,-0.209716,0.151175
233,0.0839372,-0.0759379
234,-0.153023,-0.0191081
235,0.263606,-0.113642
236,0.183394,0.282962
237,-0.330339,-0.151701
238,0.294159,-0.126558
239,-0.0431736,0.126262
240,-0.218342,0.0265725
241,0.00320970,0.214538
242,-0.0389564,0.0896419
243,0.170993,-0.00676085
244,0.0315979,-0.108428
245,-0.395702,0.328524
246,-0.176541,0.512464
247,-0.478817,-0.0179520
248,0.106617,0.103850
249,-0.00339838,-0.447352
250,-0.0331932,0.237154
251,0.0346173,-0.267536
252,-0.205019,-0.190597
253,0.206937,-0.615162
254,-0.444204,0.204746
255,-0.220264,-0.150015
256,-0.228555,-0.441009
257,0.443039,0.376610
258,-0.133731,-0.0910267
259,0.0500951,0.316521
260,0.0209615,-0.0154256
261,-0.220255,0.176578
262,0.780963,0.231593
263,-0.533986,-0.454550
264,0.105923,0.255188
265,0.317709,0.294773
266,0.123280,0.262177
267,0.168426,-0.211418
268,-0.316236,-0.0997313
269,-0.0930592,-0.0289197
270,0.388899,-0.0249568
271,0.0506747,-0.381548
272,-0.496648,0.223200
273,0.212350,0.249125
274,-0.238449,-0.0820089
275,0.00446907,-0.0812978
276,0.322739,-0.0449380
277,-0.312873,0.296509
278,0.310022,-0.558210
279,-0.198673,0.688880
280,-0.186563,0.278715
281,0.289982,0.104913
282,0.383051,0.369922
283,0.391703,0.230938
284,0.0545171,0.449910
285,-0.169023,-0.0668078
286,-0.524731,-0.0952251
287,0.0595324,-0.168617
288,0.376832,0.637593
289,0.0201118,0.145528
290,0.236982,-0.447568
291,0.403424,-0.295675
292,0.138158,-0.147932
293,0.00995245,0.0412026
294,-0.302684,-0.472276
295,0.248610,-0.0738350
296,0.265170,0.122163
297,0.246131,0.135928
298,-0.215710,0.00343459
299,0.129387,0.254945
300,-0.395912,0.144989
301,0.109407,-0.580437
302,0.110195,0.0900189
303,0.188583,0.0939917
304,-0.307896,0.0208986
305,-0.280433,-0.846428
306,0.290969,-0.110945
307,-0.141722,-0.0826545
308,-0.100477,-0.329229
309,0.0850051,0.377564
310,-0.402691,0.00280407
311,0.229472,-0.414782
312,-0.185435,0.0827044
313,-0.00231049,-0.383393
314,0.208301,-0.0363495
315,0.178804,0.0164394
316,-0.196235,0.249965
317,-0.0229440,-0.0668721
318,0.168388,-0.0556379
319,-0.0887931,-0.0158987
320,-0.263984,0.202829
321,-0.553670,0.218456
322,0.212616,-0.457059
323,-0.112322,-0.142925
324,0.0751912,0.191862
325,0.0591662,0.415232
326,-0.182015,0.409253
327,-0.249819,0.0991385
328,0.0311488,0.142535
329,-0.0937489,-0.386713
330,0.0879107,-0.398074
331,-0.301758,-0.0101516
332,0.673224,-0.0482056
333,0.101612,0.358111
334,0.0896742,-0.103445
335,-0.177604,-0.0477279
336,0.0435258,-0.0495423
337,0.0110492,0.138954
338,-0.462309,-0.112860
339,0.189811,-0.297564
340,0.234234,0.000682179
341,-0.215727,-0.0911129
342,0.597135,0.132148
343,0.117859,-0.210095
344,-0.0942811,0.0146026
345,-0.0341113,-0.236371
346,0.0424110,-0.362849
347,0.00977912,0.102460
348,0.130435,0.161615
349,0.0874182,-0.0177313
350,0.132795,0.142168
351,-0.253224,0.140949
352,0.475901,0.361039
353,0.202749,0.0620976
354,-0.0701210,0.0793105
355,0.0685089,-0.122878
356,0.135640,-0.135277
357,-0.156417,0.466878
358,0.110237,0.136066
359,-0.663325,0.819775
360,0.272125,0.00743133
361,-0.116027,0.00993289
362,-0.351615,0.334136
363,0.539247,0.170936
364,-0.259135,0.914901
365,0.148743,0.142091
366,-0.0901547,0.0331588
367,-0.0857118,-0.399129
368,0.0399985,0.194660
369,-0.203373,0.444983
370,-0.470476,0.767585
371,0.00946114,0.109133
372,-0.180326,0.526861
373,-0.535832,-0.158488
374,-0.0966118,0.123185
375,0.134768,-0.285673
376,0.509578,0.0881686
377,0.0875978,0.121856
378,-0.868972,-0.567512
379,0.326732,0.132506
380,0.623611,-0.0173675
381,0.0817097,0.101929
382,0.238866,0.279750
383,-0.171815,0.135454
384,-0.182745,0.272112
385,-0.488602,-0.308476
386,0.0404219,0.0625471
387,0.579621,-0.348860
388,-0.414319,0.0299391
389,0.0694106,0.0741490
390,-0.431478,-0.228049
391,0.132941,-0.0117294
392,0.343014,0.574382
393,0.0925863,-0.129431
394,0.0569294,0.0691725
395,0.0280907,0.126011
396,-0.152368,0.157260
397,-0.0597793,-0.136736
398,0.115179,-0.240169
399,-0.259120,-0.254323
400,0.462571,0.0348118
401,-0.0485134,-0.168799
402,-0.0816990,0.185239
403,0.180200,0.0990839
404,0.112003,0.0912464
405,0.729487,-0.142543
406,-0.207984,0.238926
407,0.0310732,0.192322
408,0.158346,-0.118061
409,-0.646450,0.0379190
410,0.241671,-0.301955
411,-0.175258,-0.117591
412,0.0607256,-0.0870916
413,0.208845,-0.0276016
414,-0.206954,0.139650
415,0.0139858,0.385058
416,-0.0763775,0.232936
417,0.0883121,-0.378663
418,-0.250670,-0.0709009
419,0.194501,-0.196645
420,0.363478,0.527081
421,-0.248100,-0.0756820
422,-0.271354,0.222897
423,0.355046,0.0614063
424,-0.0152288,-0.0271662
425,0.140502,-0.189303
426,-0.230855,-0.178168
427,-0.580442,-0.0173135
428,0.255948,-0.110573
429,-0.181372,-0.587112
430,-0.279850,-0.0773757
431,-0.170773,0.0519218
432,0.113648,-0.371292
433,0.342903,-0.0310334
434,0.419052,-0.0998646
435,-0.124817,-0.364900
436,0.354024,-0.318142
437,-0.0408797,0.459951
438,0.00955353,0.0167817
439,0.0516182,0.424385
440,0.0173375,0.550113
441,0.249776,0.437392
442,-0.197828,-0.0785773
443,0.154369,-0.0844820
444,-0.161537,0.254051
445,-0.247758,-0.358477
446,0.184985,0.0167924
447,0.310321,-0.276984
448,0.103884,-0.221706
449,-0.314666,-0.363628
450,-0.0154179,0.202775
451,0.319384,0.139920
452,-0.00846253,-0.164160
453,-0.321087,0.0290872
454,0.0646666,0.0298343
455,0.334258,0.281982
456,-0.217121,-0.0728355
457,-0.0361389,-0.344386
458,-0.0146649,0.152131
459,0.277452,-0.0213370
460,0.0945274,-0.166582
461,-0.335887,-0.00352416
462,0.268339,0.389192
463,0.268457,-0.243177
464,-0.285328,0.0248543
465,-0.0832026,0.0214160
466,-0.213613,0.271649
467,0.100917,-0.188328
468,0.368981,0.142366
469,0.498026,-0.405088
470,0.103046,0.209490
471,-0.413610,-0.0652744
472,-0.353785,0.00281396
473,-0.190358,0.118074
474,-0.111646,0.532682
475,0.372080,0.0331845
476,-0.182782,0.0356608
477,-0.0587124,0.419551
478,0.397959,-0.350710
479,-0.0968775,-0.0970970
480,0.214797,-0.449895
481,-0.173298,-0.703099
482,0.108168,-0.201843
483,0.000659186,-0.278764
484,-0.340283,0.0107695
485,-0.0482610,0.553183
486,0.0951302,-0.00859000
487,-0.336156,-0.186656
488,0.268997,-0.0596788
489,0.133093,0.432843
490,0.341581,-0.0683300
491,0.0852115,-0.175326
492,0.526633,0.378175
493,0.247227,0.103512
494,-0.0361726,-0.289280
495,-0.391465,-0.333555
496,-0.0518532,-0.219199
497,0.224663,0.374208
498,-0.157940,0.381592
499,-0.305514,0.0480395
500,-0.0746533,0.127328
501,0.120623,0.330293
502,-0.427832,-0.0990324
503,0.198677,0.0937789
504,0.517290,0.137547
505,0.324513,-0.333513
506,-0.162066,-0.459543
507,-0.113578,-0.663950
508,-0.383828,-0.336278
509,0.137454,-0.280233
510,-0.00456608,-0.312845
511,-0.266855,-0.175335
512,0.127234,-0.622634
513,0.0504930,-0.0481780
514,0.0818647,-0.0431787
515,-0.00273312,0.0363705
516,0.205627,0.172940
517,0.109326,0.0758782
518,-0.108323,0.0654471
519,-0.309781,-0.0112521
520,-0.523339,0.317426
521,0.568520,0.0148947
522,-0.216357,-0.166662
523,0.144678,-0.127311
524,-0.182417,0.282296
525,-0.349782,0.355809
526,-0.0401919,0.0699744
527,0.136107,0.128423
528,0.0344874,0.326836
529,0.299143,-0.431745
530,-0.331481,-0.224536
531,-0.340006,-0.311010
532,-0.0492190,0.151515
533,0.238937,0.432070
534,0.580044,0.117857
535,0.404763,-0.577289
536,0.0110389,-0.435979
537,-0.00159169,-0.248395
538,0.306879,-0.0727842
539,-0.181247,-0.517343
540,0.478806,-0.217573
541,-0.210737,-0.113635
542,-0.225180,-0.313533
543,-0.419727,-0.566433
544,0.132942,0.348825
545,0.219299,-0.630560
546,-0.0796562,-0.105953
547,0.249151,0.102997
548,-0.203603,-0.238612
549,0.380601,-0.0234954
550,0.0905099,0.139191
551,-0.361194,0.731097
552,-0.0548435,0.357232
553,-0.118943,0.101863
554,0.422629,-0.251081
555,0.351789,0.137439
556,-0.600180,-0.117856
557,-0.472187,0.165685
558,0.0346872,0.654731
559,0.180885,-0.323650
560,0.0622940,-0.0905171
561,-0.383504,-0.0742597
562,0.396596,-0.508026
563,0.0557121,0.0121216
564,0.0469356,-0.0952129
565,0.108396,0.436729
566,0.00245970,0.0576629
567,0.0350601,0.0635219
568,-0.162800,0.120106
569,-0.369381,-0.206167
570,-0.123240,-0.0896351
571,0.270973,-0.155762
572,0.202463,0.243177
573,0.0447639,-0.0366885
574,-0.0566938,0.165848
575,0.0391260,-0.00466304
576,0.222369,0.549371
577,-0.256707,0.207545
578,-0.363978,0.0253725
579,0.0780890,0.370009
580,0.0556668,0.103103
581,0.252693,0.370193
582,-0.0491176,0.557088
583,-0.0129791,0.324753
584,0.324535,0.138156
585,0.0785729,0.108345
586,-0.209163,0.0131967
587,0.0871460,0.0616872
588,-0.171618,0.000920729
589,0.113229,0.408487
590,0.266695,0.245935
591,-0.152099,-0.000738727
592,0.0644110,0.686754
593,0.0340526,-0.413156
594,-0.0796428,-0.0553544
595,-0.204369,-0.232461
596,-0.296217,-0.590336
597,-0.169793,-0.492728
598,0.317277,-0.337628
599,0.127058,-0.0986714
600,0.166564,0.0261845
601,-0.357251,0.135918
602,0.344851,-0.555916
603,-0.172609,-0.120519
604,0.144169,-0.00130721
605,-0.142431,0.183198
606,0.0490555,-0.632449
607,0.113567,0.197836
608,0.0560084,-0.0139406
609,0.181985,-0.241221
610,0.0848383,-0.196468
611,0.271915,-0.208422
612,0.184353,-0.377110
613,-0.0963512,-0.146481
614,-0.324531,0.0998077
615,-0.300407,0.0419007
616,0.228583,-0.190628
617,0.0848679,-0.639612
618,0.169555,-0.335148
619,-0.0676649,-0.234380
620,0.0647818,0.0956969
621,0.0560593,0.0282729
622,0.360839,-0.289501
623,0.0604181,-0.430234
624,-0.258091,0.334544
625,-0.233337,0.0605027
626,0.0230948,0.844714
627,-0.0482400,0.197346
628,-0.136297,0.461049
629,-0.674720,0.306898
630,-0.00345719,0.138315
631,0.0539668,0.183482
632,-0.467258,0.175469
633,0.176679,0.383431
634,0.623190,0.174329
635,-0.112140,-0.100734
636,-0.0319283,0.201212
637,0.314778,0.151138
638,0.230828,0.480419
639,-0.162437,-0.203131
640,-0.329130,0.385176
641,0.251300,0.179132
642,-0.113909,0.0518826
643,-0.406011,-0.518084
644,0.0230928,0.299168
645,0.196599,0.00832753
646,-0.335610,-0.0558286
647,0.299370,-0.0280437
648,0.591747,0.0945371
649,-0.184204,0.204630
650,0.206514,-0.207911
651,-0.0925423,0.245329
652,-0.146004,0.783993
653,0.613807,0.0767797
654,-0.342687,0.0640698
655,-0.208540,-0.352395
656,0.804749,0.257776
657,-0.140635,-0.885589
658,-0.186963,0.107510
659,0.184771,-0.222738
660,-0.321860,0.0382190
661,0.207513,0.129468
662,0.107015,-0.124024
663,-0.390025,0.196349
664,0.0602201,-0.500551
665,0.0159581,0.0817630
666,0.461947,-0.521011
667,0.132576,-0.224732
668,-0.594569,-0.00852887
669,-0.470241,0.0186433
670,-0.296959,0.0345224
671,0.352987,0.204821
672,0.209926,-0.00422539
673,-0.283338,0.0194160
674,0.294541,-0.141311
675,-0.155340,-0.296930
676,-0.300063,-0.290992
677,0.340915,-0.464693
678,0.132240,-0.326959
679,0.0923802,0.276963
680,0.155638,0.451036
681,0.0166579,0.0760383
682,-0.124164,0.248015
683,-0.644967,-0.888331
684,0.0804090,-0.346518
685,-0.188540,0.746622
686,0.417443,-0.0684470
687,0.212096,0.0107249
688,-0.398884,-0.528339
689,0.274372,0.142629
690,0.131826,-0.329733
691,-0.147950,-0.495659
692,-0.314369,0.237438
693,0.411183,0.402287
694,-0.417370,0.0733885
695,-0.201962,-0.196410
696,-0.172157,-0.227288
697,-0.155096,-0.209485
698,0.0337136,0.0563941
699,0.332309,0.133633
700,0.145414,-0.374690
701,0.233412,0.191630
702,0.0890558,-0.0591223
703,0.0259576,-0.572450
704,-0.408376,-0.651399
705,0.207026,0.306127
706,0.0704203,-0.222823
707,0.299339,0.303404
708,0.380533,0.191902
709,0.109674,0.347537
710,0.162646,0.222437
711,-0.0795278,-0.363985
712,0.328629,0.234071
713,-0.295339,0.180440
714,-0.0388981,0.0761665
715,0.00926145,-0.0200411
716,-0.319071,-0.0331336
717,0.00371402,-0.0186483
718,0.225406,0.118275
719,0.00160134,-0.209958
720,0.0382682,0.0413793
721,0.441460,-0.674195
722,0.229028,-0.164794
723,-0.0761023,-0.366994
724,0.111023,0.508568
725,-0.141758,0.0282720
726,0.550147,0.370984
727,-0.471052,-0.0935880
728,0.134115,-0.315321
729,0.375924,0.0896685
730,0.0954049,-0.713880
731,-0.260890,0.252245
732,0.0610129,0.270470
733,-0.356217,0.0559599
734,-0.209830,0.101871
735,0.706842,-0.00248921
736,0.0787246,0.295909
737,-0.544506,0.0474485
738,0.0398269,-0.107991
739,0.334823,-0.253881
740,0.222765,-0.299445
741,-0.338800,0.241927
742,0.110722,0.0815796
743,0.184906,0.182173
744,-0.0201683,0.293306
745,0.154392,0.0720632
746,0.334551,-0.0309507
747,-0.498864,0.355354
748,-0.0306061,-0.165457
749,0.0699974,0.134066
750,-0.288110,0.196647
751,0.389256,0.0208502
752,-0.0188615,0.0437685
753,0.0658515,-0.312534
754,0.574183,-0.104918
755,-0.407998,-0.0517978
756,-1.000000,0.622400
757,-0.200949,-0.491828
758,0.106706,-0.174160
759,-0.0757014,-0.498257
760,0.412901,-0.354508
761,0.378900,0.233327
762,-0.514647,0.169797
763,0.00252649,0.0721140
764,0.00851962,-0.0159615
765,0.135356,0.254723
766,0.130164,-0.171093
767,-0.614076,0.0969956
768,-0.0349757,-0.571322
769,0.370943,0.100495
770,0.323687,-0.155681
771,-0.278300,0.537152
772,-0.0733569,0.589616
773,0.363432,-0.166750
774,-0.155213,-0.0998622
775,0.00760587,0.287291
776,-0.393052,0.106036
777,0.108445,0.256479
778,0.405563,-0.175743
779,0.487595,0.0622781
780,-0.0740745,-0.206149
781,-0.336692,0.0461609
782,-0.119821,0.361022
783,-0.0202941,-0.449337
784,-0.209263,-0.0419273
785,0.316347,0.567016
786,-0.110968,-0.127915
787,-0.208603,0.0887045
788,0.390913,-0.239036
789,-0.362180,0.547506
790,-0.429509,-0.0836224
791,0.261850,-0.126483
792,0.289416,-0.0913845
793,-0.351806,-0.294391
794,-0.193947,0.161197
795,0.438977,-0.156201
796,-0.0473149,-0.399294
797,0.163450,-0.159464
798,-0.381065,-0.169745
799,0.161628,-0.108325
800,0.0583431,0.527353
801,-0.0781384,0.210095
802,-0.316373,0.257459
803,-0.211327,-0.150672
804,0.588076,-0.126057
805,0.122793,0.411648
806,-0.118043,0.420500
807,0.0132475,-0.121237
808,0.433231,0.323640
809,-0.323051,-0.0851591
810,-0.0975405,-0.421776
811,0.268076,-0.316596
812,-0.598746,0.216991
813,0.250599,0.480627
814,0.0710444,0.218259
815,-0.409802,0.0463211
816,0.199445,-0.139274
817,0.168657,-0.298072
818,0.139631,-0.179888
819,-0.184784,0.471054
820,-0.187497,0.0650595
821,0.128739,0.0723039
822,0.171241,0.0991962
823,-0.0600308,0.226034
824,-0.00992024,0.287475
825,0.282320,-0.184634
826,-0.391890,0.223272
827,0.147521,0.0572742
828,-0.319919,-0.131292
829,0.162176,0.194023
830,0.0409346,-0.669529
831,0.381711,-0.00188123
832,0.0522719,-0.140644
833,-0.181298,-0.0422576
834,-0.272204,-0.245297
835,0.230462,-0.127637
836,0.152561,0.0143406
837,-0.295430,0.281315
838,-0.205164,0.311297
839,-0.194450,0.615655
840,0.0122398,0.395799
841,0.161175,0.211236
842,0.206334,0.343683
843,-0.0268949,0.286206
844,-0.122640,-0.0461427
845,-0.243034,-0.177835
846,0.0762945,-0.433172
847,0.238839,-0.0825759
848,-0.142270,-0.166557
849,-0.147358,0.518216
850,0.392288,0.432409
851,-0.558419,0.403883
852,0.118465,0.432390
853,-0.296975,0.435500
854,-0.0440076,0.243267
855,-0.00890351,-0.295299
856,-0.0218439,0.0739096
857,0.161134,0.0990672
858,-0.337058,0.339513
859,-0.250244,0.248373
860,0.00999865,-0.474189
861,0.343916,0.123713
862,-0.0849621,-0.173390
863,0.0742769,0.125109
864,-0.361905,-0.299551
865,-0.0680509,-0.108795
866,-0.504861,0.0209388
867,-0.207969,0.319945
868,0.0505266,-0.0911597
869,0.0838817,-0.492624
870,0.210309,-0.377434
871,0.452322,-0.0728402
872,-0.141006,-0.456177
873,-0.0552335,-0.0499868
874,-0.202498,-0.0516569
875,-0.0885740,-0.0684288
876,0.298977,0.159972
877,-0.0594894,-0.0987522
878,-0.772497,0.123062
879,-0.0112398,-0.105019
880,0.285934,0.0143473
881,-0.286370,-0.0823014
882,0.341162,0.0703543
883,0.116644,0.159739
884,-0.415218,-0.211219
885,0.0331596,0.220406
886,-0.109876,-0.175338
887,0.334322,0.407950
888,0.0624841,-0.157610
889,-0.0209987,0.324065
890,0.119279,0.116042
891,-0.171065,-0.155357
892,-0.474034,0.361341
893,0.00251794,-0.131630
894,0.471646,0.184911
895,-0.0115514,0.204771
896,0.0827891,0.0150975
897,-0.374658,0.271217
898,0.324603,0.452826
899,0.0627286,0.348499
900,-0.150006,0.247149
901,-0.105822,0.113586
902,-0.210652,0.320302
903,0.387916,-0.263215
904,0.346694,0.178967
905,0.111128,0.236400
906,0.185582,0.0252317
907,-0.190130,-0.232124
908,-0.205521,-0.00520530
909,0.524128,0.362498
910,0.401432,-0.0345069
911,-0.363188,0.357096
912,-0.00709188,-0.151984
913,-0.170614,0.00285790
914,-0.349234,0.112925
915,0.123693,0.387193
916,0.269858,0.0304042
917,-0.0202939,-0.176372
918,0.0594790,-0.0236892
919,0.537746,0.0974883
920,-0.0803634,-0.182242
921,0.212763,-0.180219
922,0.120319,-0.0960829
923,-0.0893795,0.145386
924,-0.112207,0.0353570
925,-0.0777342,-0.354094
926,0.102593,-0.172118
927,0.226258,0.0387869
928,-0.127129,-0.102995
929,-0.314297,0.609307
930,0.170222,-0.111761
931,-0.486082,-0.184743
932,0.196829,0.0300462
933,0.387863,-0.137406
934,0.234800,-0.168356
935,-0.00444956,0.0595939
936,-0.479303,-0.0182725
937,-0.0846823,0.0384154
938,-0.120399,-0.214342
939,0.202773,-0.317906
940,-0.116888,0.262171
941,0.128132,-0.132471
942,-0.135683,-0.330250
943,-0.229974,-0.477125
944,0.326436,0.00246708
945,-0.236551,0.341523
946,0.0985765,0.184769
947,0.261418,0.338683
948,-0.0948637,-0.208829
949,0.180315,-0.0824910
950,-0.128188,-0.323975
951,0.392839,-0.466785
952,0.0513275,0.165791
953,-0.0873156,-0.284790
954,-0.194639,0.406014
955,-0.217335,0.479866
956,0.253350,0.0271612
957,0.400748,-0.497412
958,-0.472219,-0.281810
959,-0.166524,-0.121213
960,0.140622,-0.783449
961,-0.476783,0.231055
962,-0.0812615,-0.687419
963,0.169278,-0.259050
964,0.203674,-0.342148
965,-0.279946,-0.105444
966,-0.485172,0.162094
967,0.116168,0.256614
968,-0.221620,0.229016
969,-0.177771,-0.267303
970,0.247823,-0.0943749
971,-0.168286,0.489620
972,0.104742,0.140424
973,-0.182459,-0.0388402
974,-0.0606027,0.242759
975,-0.00738620,-0.399120
976,0.0192633,0.121967
977,0.115916,-0.322735
978,0.0566908,0.112444
979,-0.101861,0.365866
980,-0.346316,0.318760
981,0.106182,0.120866
982,0.169495,0.888370
983,-0.233787,-0.353238
984,0.270032,-0.274327
985,-0.319786,0.310387
986,0.380499,0.207362
987,0.0340975,0.198306
988,-0.706375,-0.0430793
989,0.180632,0.171777
990,0.0580177,0.188844
991,-0.342468,-0.195407
992,0.153064,0.559560
993,-0.231177,0.246852
994,0.248478,0.142151
995,-0.0203747,0.0514750
996,0.0433661,-0.356348
997,0.376713,0.148802
998,-0.197811,-0.378931
999,-0.170009,-0.337934
1000,-0.292868,0.0347532
1001,0.307061,0.556009
1002,0.439029,0.191019
1003,-0.119979,-0.0735170
1004,-0.149808,0.0826425
1005,0.0606911,0.106524
1006,-0.407265,-0.0317130
1007,-0.0217565,-0.407921
1008,-0.0191366,0.00975992
1009,0.499645,0.0275939
1010,-0.0182381,-0.637599
1011,0.547797,-0.178162
1012,-0.000646591,-0.0951723
1013,-0.334764,0.107064
1014,-0.142997,0.141543
1015,-0.00826417,-0.00633114
1016,-0.141657,0.00750593
1017,0.135475,-0.0259883
1018,-0.0521181,0.360762
1019,-0.130679,-0.213806
1020,0.378444,-0.343232
1021,-0.100261,-0.133147
1022,-0.0297875,-0.638219
1023,0.0147505,0.255279
1024,0.0143400,-0.127529
1025,-0.145670,-0.0398939
1026,0.0543818,0.162806
1027,0.301930,-0.253377
1028,-0.169912,-0.227650
1029,0.405064,-0.210686
1030,0.0432787,-0.605224
1031,0.00625434,-0.190539
1032,0.173023,0.107065
1033,-0.0845579,0.0644576
