BO,0.945347533,0.409234338,0.468843942,0.308071843,0.084742168,0.349871677,0.68234129,0.119654368,0.541222593,0.812729143,0.860635259,0.866349192,0.164743433,0.580677597,0.051538842,0.717432871,0.573173399,0.118612691,0.911269433,0.951523464,0.061146935,0.155997315,0.344092493,0.093981427,0.55532602,0.321359769,0.257994683,0.419550046,0.030719436,0.932389628,0.205305651,0.94434752,0.926433814,0.10807598,0.224365575,0.032062054,0.763330097,0.439105233,0.099145072,0.527637118,0.16546927,0.705772842,0.247839282,0.68872213,0.558545359,0.13478153,0.094489512,0.095559051,0.902726431,0.77731857,0.057722762,0.420096153,0.821487235,0.262954074
BP,0.263997459,0.061037183,0.486976661,0.988309989,0.070408748,0.790095292,0.571879587,0.792094918,0.603034155,0.442738294,0.659936816,0.954268192,0.273706053,0.713551075,0.434352781,0.013128315,0.769791222,0.228151651,0.634208714,0.48397174,0.43609422,0.57058509,0.769429941,0.506787507,0.529746331,0.296503245,0.932137491,0.415449463,0.860017409,0.392962054,0.617061264,0.830242411,0.037253025,0.052013987,0.447859413,0.861147275,0.965135169,0.196595819,0.251381357,0.805949415,0.846475255,0.166487669,0.484031491,0.837588974,0.305278994,0.763787264,0.846407968,0.020208898,0.143702717,0.728323535,0.894480495,0.965491827,0.351691887,0.295593481
BQ,0.538043756,0.647387344,0.613997387,0.564507215,0.970033832,0.387775379,0.865849408,0.737264201,0.780087203,0.699321855,0.062955779,0.090721138,0.21173456,0.346196822,0.028202296,0.87950284,0.079747383,0.520492747,0.422958621,0.829534715,0.975144567,0.061387247,0.402880769,0.119147022,0.862304544,0.119076105,0.583558081,0.704742553,0.206866605,0.502282805,0.988029723,0.265718199,0.180118797,0.584546256,0.865664189,0.962474012,0.023783201,0.31139894,0.692761938,0.238568882,0.546303801,0.853811102,0.140285684,0.982669005,0.06073373,0.280630567,0.703579539,0.044942035,0.810413419,0.733162109,0.62615284,0.521257748,0.951506288,0.56886639
BR,0.073694323,0.802632521,0.59664919,0.510707348,0.408093685,0.78236047,0.398567149,0.463929911,0.426371931,0.056944733,0.891014974,0.760831423,0.830311497,0.090540899,0.867700092,0.54473821,0.819498948,0.8729901,0.850820305,0.645383517,0.386964827,0.063376438,0.92156863,0.702947245,0.496769276,0.449511804,0.500229282,0.420948473,0.874346096,0.887646553,0.836001273,0.149243727,0.089595639,0.867853987,0.771486989,0.848384339,0.602046063,0.916905717,0.156968668,0.592328062,0.233859231,0.178791773,0.842787316,0.220228126,0.46527406,0.373985639,0.748938021,0.344829512,0.583367541,0.486685782,0.598559217,0.717202624,0.645271775,0.567555334
BS,0.034293265,0.540614211,0.534294888,0.639626344,0.413598864,0.287684404,0.77308398,0.294595366,0.813671736,0.287873417,0.277600428,0.505463009,0.419028722,0.393418704,0.118158518,0.767209808,0.549983692,0.029632252,0.557353738,0.058699553,0.623527681,0.492805283,0.914017486,0.955262837,0.097671035,0.3268903,0.275829713,0.588903337,0.013086295,0.99758768,0.533601552,0.360412823,0.8491611,0.925344931,0.146814172,0.776715706,0.969388845,0.272603276,0.403917103,0.81340348,0.803870274,0.848520241,0.066239092,0.738282508,0.043170457,0.391005653,0.352331416,0.76351699,0.718443853,0.359144673,0.560902228,0.118372669,0.969087953,0.220511977
BT,0.759953619,0.160405765,0.643607517,0.566078714,0.398364482,0.764625687,0.691543269,0.603094199,0.534548894,0.820722476,0.851345658,0.471728268,0.88621671,0.998761012,0.354620534,0.2840654,0.938022115,0.365561017,0.418747576,0.003616568,0.737559796,0.253039148,0.269604405,0.352280027,0.412173917,0.230244796,0.615347903,0.620214358,0.697893655,0.023737363,0.537601125,0.299692993,0.675539797,0.923163815,0.735352114,0.060478207,0.118008442,0.422625931,0.224891151,0.752085926,0.044435397,0.259214737,0.21895451,0.52762097,0.609149942,0.284481578,0.390385167,0.045918526,0.374314239,0.692905103,0.729608449,0.937566689,0.980606582,0.053237919
BU,0.286996469,0.651965426,0.234667047,0.924218458,0.630034129,0.288613471,0.074745196,0.19654752,0.470981606,0.376645825,0.551481922,0.992291014,0.96568754,0.589211034,0.209992798,0.734890911,0.892292143,0.548600651,0.771146119,0.198924698,0.272887631,0.861255141,0.950237885,0.223086133,0.953432457,0.428450046,0.31552065,0.167588883,0.799296671,0.098872277,0.922755276,0.988672951,0.02062368,0.190541257,0.816296867,0.227154863,0.784572954,0.68301583,0.677090858,0.338029909,0.722639398,0.448023174,0.087188103,0.557457466,0.777914648,0.211992499,0.295759329,0.818210293,0.674313336,0.048762958,0.554204546,0.065078986,0.191505415,0.897074987
BV,0.8400113,0.861467016,0.569372873,0.232923052,0.541378656,0.564244002,0.908059555,0.933741775,0.981284395,0.545725142,0.307811588,0.563958322,0.242693629,0.473087287,0.353640962,0.468388085,0.112242496,0.68984935,0.376686479,0.899665164,0.328303706,0.599976409,0.54702649,0.534763706,0.909914537,0.921333987,0.314040578,0.393194888,0.717842994,0.642627955,0.466564238,0.735339397,0.860625026,0.942271062,0.170890909,0.450451981,0.192095312,0.434346297,0.904928013,0.138160427,0.802189053,0.40804728,0.085579008,0.41291568,0.720491414,0.049700486,0.5059294,0.489273045,0.497686991,0.633408947,0.53483278,0.622855609,0.504688455,0.960695797
BW,0.332243581,0.50299023,0.781803796,0.431443938,0.495789486,0.827350784,0.030307024,0.154488819,0.911083346,0.421130239,0.91629953,0.795683418,0.642921951,0.700332108,0.154215551,0.241523425,0.3745869,0.384121385,0.584668001,0.472297501,0.208395791,0.198009005,0.494304915,0.956700031,0.065719179,0.139843101,0.63372339,0.914400709,0.808200556,0.607139887,0.797342468,0.695602548,0.34644353,0.632120186,0.798786041,0.518453491,0.615949725,0.317391566,0.026542141,0.428252415,0.575297973,0.211626663,0.916490876,0.789574602,0.125648465,0.66201411,0.500906133,0.00190111,0.698783231,0.83710643,0.596288615,0.689090802,0.070426038,0.246128322
BX,0.445807681,0.736007276,0.58363082,0.247142604,0.472073497,0.301499611,0.393741861,0.712935143,0.523540765,0.655239252,0.293061037,0.075704323,0.593498031,0.038331049,0.335683627,0.386737597,0.927260751,0.559738513,0.170774448,0.90765799,0.40223539,0.837976195,0.626266027,0.247366222,0.047685414,0.63353577,0.664982644,0.587189243,0.618330474,0.716242209,0.586214629,0.620275239,0.471950096,0.010152153,0.484607968,0.461639677,0.604258762,0.78781632,0.819595366,0.88463217,0.489560484,0.209492046,0.834671806,0.17261291,0.477070693,0.939815032,0.963451488,0.133486466,0.850528305,0.697647776,0.2266113,0.797944262,0.255244998,0.68266847
BY,0.273640887,0.428628667,0.632337193,0.684567868,0.087263162,0.242195747,0.977329457,0.739894646,0.344664492,0.7868415,0.472372499,0.064466469,0.996624137,0.46832171,0.09315168,0.063314794,0.75402465,0.141946447,0.483077632,0.708567908,0.972722813,0.998751241,0.861122957,0.6594473,0.680223807,0.682278798,0.177838329,0.715062579,0.288407753,0.643243134,0.622817083,0.186087871,0.461310862,0.066034151,0.097631864,0.143564378,0.288888595,0.048429321,0.748789606,0.256188414,0.480930025,0.619594172,0.141329869,0.77128737,0.491695587,0.067184572,0.903266422,0.008403059,0.693261663,0.319770592,0.948080552,0.741330535,0.445447474,0.286684197
BZ,0.136197709,0.273281495,0.97511755,0.583410405,0.220626746,0.457321913,0.300513897,0.707455068,0.859893031,0.347248261,0.796886777,0.373108593,0.310712211,0.962842191,0.429150059,0.440686776,0.862923036,0.508685761,0.627065815,0.994543287,0.181961988,0.484379236,0.131635523,0.846603381,0.763644505,0.861848497,0.227613908,0.036519249,0.892194926,0.730913977,0.24243667,0.931514991,0.517806939,0.81243011,0.095019753,0.378057102,0.89756848,0.324199845,0.422414423,0.626448279,0.229213275,0.424984969,0.694810447,0.039957837,0.042860917,0.002923573,0.883738575,0.699920597,0.792728305,0.639463549,0.81207956,0.103451813,0.178821032,0.627856831
CA,0.827879407,0.013511754,0.784372303,0.29835054,0.50280555,0.698764772,0.729088363,0.795909488,0.449827615,0.264004209,0.598672689,0.730686765,0.893553413,0.155582843,0.780843287,0.094057831,0.688555208,0.101476271,0.676578938,0.13841611,0.679890364,0.986342238,0.729659739,0.669385689,0.086867815,0.790720944,0.108601558,0.473288986,0.891916325,0.871917936,0.022268081,0.868904462,0.394115348,0.958229576,0.786307407,0.806194573,0.546110905,0.666891087,0.4617456,0.889688835,0.179403822,0.010655471,0.310822767,0.615039879,0.976346779,0.760994717,0.405172623,0.827130305,0.236141975,0.000475685,0.419879178,0.118920667,0.079014521,0.407560095
CB,0.788875871,0.744924736,0.796104262,0.011422007,0.679755163,0.908981791,0.215151077,0.170260142,0.174118858,0.700787651,0.313955139,0.020671561,0.891061503,0.093017992,0.656672035,0.584124986,0.936958143,0.261400741,0.314750551,0.291621051,0.669043592,0.27467644,0.419006915,0.101878247,0.320458426,0.820477367,0.319002508,0.486444404,0.636083457,0.463009878,0.052078261,0.531143335,0.544813474,0.852148855,0.995472129,0.596204565,0.114354109,0.660163142,0.509302892,0.528912073,0.933941242,0.431607961,0.590688628,0.993156465,0.516816322,0.160723072,0.078241891,0.049914774,0.754072624,0.922341411,0.065917276,0.32803073,0.612539741,0.803991979
CC,0.502854701,0.627059024,0.988024049,0.260676395,0.173224693,0.75913394,0.36838198,0.831184666,0.209471689,0.44230308,0.825740882,0.938737675,0.715870728,0.850148305,0.890297654,0.222141224,0.107677762,0.214632333,0.092470674,0.946845637,0.974719173,0.870572901,0.956992868,0.772647046,0.119143408,0.48489198,0.663390607,0.621661029,0.391168281,0.791428047,0.6680391,0.766655492,0.76988824,0.697207399,0.027512769,0.108161089,0.358828289,0.13007579,0.075466875,0.201866375,0.348461525,0.944289831,0.636245045,0.458069463,0.739133058,0.054602467,0.707122928,0.128063051,0.384673067,0.545831218,0.210840821,0.522958131,0.31771833,0.258845279
